Идентификатор;Номер заключения экспертизы;Дата заключения экспертизы;Результат проведенной экспертизы (положительное или отрицательное заключение экспертизы);Форма экспертизы (государственная, негосударственная);Сведения об объекте экспертиз (проектная документация и(или) результаты инженерных изысканий);Субъект РФ;Код субъекта РФ;Наименование и адрес (местоположение) объекта капитального строительства, применительно к которому подготовлена проектная документация;Сведения об экспертной организации;ИНН экспертной организации;КПП экспертной организации;ОГРН экспертной организации;Место нахождения и адрес экспертной организации;Сведения о застройщике, обеспечившем подготовку проектной документации;Сведения о техническом заказчике, обеспечившем подготовку проектной документации;Сведения об индивидуальных предпринимателях и (или) юридических лицах, подготовивших проектную документацию;Сведения об использовании типовой проектной документации;Сведения о типовой проектной документации;Сведения о ТПД. Номер документа;Сведения о ТПД. Дата документа;Признак типовой проектной документации;Решения о признании проектных решений типовыми;Дата включения сведений в реестр;Вид работ;;MatchedKeywords
0d21fba5-ec27-487f-bd9b-6951ec740806;23-2-1-3-037591-2019;24.12.2019;Положительное заключение;Негосударственная;Проектная документация и результаты инженерных изысканий;Краснодарский край - 23;23;"""Лечебно-рекреационный корпус по адресу: г. Анапа, ул. Гребенская,3"". Реконструкция., Почтовый адрес: '353444, Российская Федерация, Краснодарский край, г. Анапа, ул. Гребенская, 3'";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКСПЕРТ-ПРОЕКТ"" (ОГРН: 1122301003362, ИНН: 2301081367, КПП: 230101001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 353451, КРАЙ КРАСНОДАРСКИЙ,Р-Н АНАПСКИЙ,Г АНАПА,ПЕР СИРЕНЕВЫЙ, д. 27, корп. А)";2301081367;230101001;1122301003362;353451, КРАЙ КРАСНОДАРСКИЙ,Р-Н АНАПСКИЙ,Г АНАПА,ПЕР СИРЕНЕВЫЙ, д. 27, корп. А;"Акционерное общество санаторий ""Анапа"" (ИНН: 2301001266, МЕСТО НАХОЖДЕНИЯ и АДРЕС: Краснодарский край, г-к. Анапа, ул. Гребенская, 3)";;"Общество с ограниченной ответственностью ""С.Проект"" (МЕСТО НАХОЖДЕНИЯ и АДРЕС: Российская Федерация, Краснодарский край, г. Анапа, ул. Кати Соловьяновой, д.93)";Нет данных;Нет данных;;;Нет;Нет данных;25.12.2019;;;санаторий
23998074-cbcb-4d12-b9d4-cee08dd31af7;23-2-1-3-037444-2019;24.12.2019;Положительное заключение;Негосударственная;Проектная документация и результаты инженерных изысканий;Краснодарский край - 23;23;Гостиница на земельном участке с кадастровым номером 23:49:0512001:1388 по ул. Защитников Кавказа в Адлерском районе города Сочи, Почтовый адрес: 'Российская Федерация, Краснодарский край, город Сочи, поселок городского типа Красная Поляна, ул. Защитников Кавказа';ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СПЕЦЭКСПЕРТСТРОЙ (ОГРН: 5177746045362, ИНН: 7751089238, КПП: 775101001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 108841, ГОРОД МОСКВА,ГОРОД ТРОИЦК,ПЛОЩАДЬ АКАДЕМИЧЕСКАЯ, д. ДОМ 4, кв. ЭТАЖ/ОФИС 18/А3С);7751089238;775101001;5177746045362;108841, ГОРОД МОСКВА,ГОРОД ТРОИЦК,ПЛОЩАДЬ АКАДЕМИЧЕСКАЯ, д. ДОМ 4, кв. ЭТАЖ/ОФИС 18/А3С;Текнеджян Г. Р.;;"Общество с Ограниченной Ответственностью ""ПИК"" (ОГРН: 1162375060341, ИНН: 2320244923, КПП: 232001001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 354003, Краснодарский край, г. Сочи, ул. Вишнёвая 36/1, пом.63)<%>Общество с ограниченной ответственностью ""Четвертая стихия"" (ИНН: 2319034880, КПП: 232001001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 354000, Краснодарский край, г. Сочи, ул. Советская, 42, пом. 65,45)<%>Общество с ограниченной ответственностью ""А В КУБЕ"" (ОГРН: 1172375060076, ИНН: 2320250490, КПП: 232001001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: Российская Федерация, 354024, Краснодарский край, город Сочи, пр. Курортный 99Е)";Нет данных;Нет данных;;;Нет;Нет данных;24.12.2019;;;гостиница
c87f04f3-6dfc-452f-901e-0e7be39e61c6;23-2-1-3-036830-2019;20.12.2019;Положительное заключение;Негосударственная;Проектная документация и результаты инженерных изысканий;Краснодарский край - 23;23;"Реконструкция апартотеля по Курортному проспекту №120, в Хостинском районе, г. Сочи, Краснодарского края, на территории санатория ""Зеленая Роща"", Почтовый адрес: 'Краснодарский край, г. Сочи, Курортный проспект, 120'";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТСТРОЙНАДЗОР"" (ОГРН: 1172375089985, ИНН: 2320252603, КПП: 232001001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 354000, КРАЙ КРАСНОДАРСКИЙ,ГОРОД СОЧИ,ПЕРЕУЛОК ГОРЬКОГО, д. ДОМ 24, корп. КОРПУС 1, кв. ПОМЕЩЕНИЕ 147)";2320252603;232001001;1172375089985;354000, КРАЙ КРАСНОДАРСКИЙ,ГОРОД СОЧИ,ПЕРЕУЛОК ГОРЬКОГО, д. ДОМ 24, корп. КОРПУС 1, кв. ПОМЕЩЕНИЕ 147;"Акционерное общество ""Санаторий ""Зелёная Роща"" (ОГРН: 1022302835081, ИНН: 2319009266, КПП: 231901001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 354024. Краснодарский край, г. Сочи, Курортный проспект, дом 120)";;"Общество с ограниченной ответственностью ""Кавгипротранс"" (ОГРН: 1052311077686, ИНН: 2319034270, КПП: 231901001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 354002. Краснодарский край, г. Сочи, ул. Яна Фабрициуса, дом 1)";Нет данных;Нет данных;;;Нет;Нет данных;22.12.2019;;;санаторий
a3a11f2f-032c-443c-a01a-1bf5be6190a0;23-2-1-2-036527-2019;18.12.2019;Положительное заключение;Негосударственная;Проектная документация;Краснодарский край - 23;23;"""Гостиница по адресу: г. Сочи, Адлерский район, с. Эсто-Садок, № 162"", Почтовый адрес: 'РФ, Краснодарский край, г. Сочи, Адлерский район, с. Эсто-Садок, №162'";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭТАЛОН-ЭКСПЕРТИЗА"" (ОГРН: 1152310002063, ИНН: 2310183213, КПП: 231001001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 350000, КРАЙ КРАСНОДАРСКИЙ,ГОРОД КРАСНОДАР,УЛИЦА КРАСНОАРМЕЙСКАЯ, д. ДОМ 65)";2310183213;231001001;1152310002063;350000, КРАЙ КРАСНОДАРСКИЙ,ГОРОД КРАСНОДАР,УЛИЦА КРАСНОАРМЕЙСКАЯ, д. ДОМ 65;ИП Романюк Андрей Андреевич (МЕСТО НАХОЖДЕНИЯ и АДРЕС: 352386, Краснодарский край, Кавказский р-н, Кропоткин г., Целинная ул., дом № 25);;"Общество с ограниченной ответственностью ""СтройПроект"" (МЕСТО НАХОЖДЕНИЯ и АДРЕС: 350075, Краснодарский край, г. Краснодар, ул. им Стасова, д.174, кв.1)<%>ИП Самарин Александр Николаевич (МЕСТО НАХОЖДЕНИЯ и АДРЕС: 350000, г. Краснодар, пер. Колхозный, 4)<%>Общество с ограниченной ответственностью ""СпецПроект-Кубань"" (МЕСТО НАХОЖДЕНИЯ и АДРЕС: 350000, Краснодарский край, ул. Коммунаров, д. 76, 8 этаж)<%>Общество с ограниченной ответственностью ""Нефтегазпромпроект"" (МЕСТО НАХОЖДЕНИЯ и АДРЕС: 350062, Краснодарский край, г. Краснодар, ул. Атарбекова, дом 1/1, помещение 36)";Нет данных;Нет данных;;;Нет;Нет данных;20.12.2019;;;гостиница
c860bea4-f1ea-49b0-bdda-09cf3bc0d58b;23-2-1-3-036144-2019;17.12.2019;Положительное заключение;Негосударственная;Проектная документация и результаты инженерных изысканий;Краснодарский край - 23;23;"""Гостиница по адресу: ул. Ленина в Адлерском районе г. Сочи, на земельном участке с кадастровым номером 23:49:0402008:2772"", Почтовый адрес: 'Краснодарский край, г. Сочи, Адлерский район, земельный участок с кадастровым номером 23:49:0402008:2772'";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГК РУСЬСТРОЙЭКСПЕРТИЗА"" (ОГРН: 1167746618907, ИНН: 9718015754, КПП: 771801001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 107553, Г МОСКВА,УЛ ЧЕРКИЗОВСКАЯ Б., д. ДОМ 24А, корп. СТРОЕНИЕ 1, кв. ОФИС №614)";9718015754;771801001;1167746618907;107553, Г МОСКВА,УЛ ЧЕРКИЗОВСКАЯ Б., д. ДОМ 24А, корп. СТРОЕНИЕ 1, кв. ОФИС №614;Шувалова Наира Артуровна;"Общество с ограниченной ответственностью ""АрхиТек"" (ОГРН: 1142366012293, ИНН: 2320224116, КПП: 232001001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 354000, Краснодарский край, г. Сочи, ул. Кубанская, д.23Б, оф.1)";"Общество с ограниченной ответственностью ""АрхиТек"" (ОГРН: 1142366012293, ИНН: 2320224116, КПП: 232001001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 354000, Краснодарский край, г. Сочи, ул. Кубанская, д.23Б, оф.1)";Нет данных;Нет данных;;;Нет;Нет данных;18.12.2019;;;гостиница
1a6f8692-53f6-457d-8f4f-186b355b86ca;23-2-1-2-034450-2019;05.12.2019;Положительное заключение;Негосударственная;Проектная документация;Краснодарский край - 23;23;"""Апарт-отель по ул. Ленинградской 7А Лазаревского района г. Сочи"", Почтовый адрес: 'Российская Федерация, Краснодарский край, Лазаревский район, г. Сочи, ул. Ленинградская, 7А.'";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОПРОЕКТЭКСПЕРТ"" (ОГРН: 1163668122815, ИНН: 3666215050, КПП: 366601001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 394018, ОБЛАСТЬ ВОРОНЕЖСКАЯ,ГОРОД ВОРОНЕЖ,УЛИЦА ПЛЕХАНОВСКАЯ, д. ДОМ 2, кв. НЕЖИЛОЕ ПОМЕЩЕНИЕ, ОФИС 15)";3666215050;366601001;1163668122815;394018, ОБЛАСТЬ ВОРОНЕЖСКАЯ,ГОРОД ВОРОНЕЖ,УЛИЦА ПЛЕХАНОВСКАЯ, д. ДОМ 2, кв. НЕЖИЛОЕ ПОМЕЩЕНИЕ, ОФИС 15;"Общество с ограниченной ответственностью ""Юг-Недвижимость"" (ОГРН: 1122366007202, ИНН: 2320202024, КПП: 232001001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 354207, Краснодарский край, г. Сочи, Ленинградская ул., дом №7А, помещение 128.)";;"ООО ""Южный Проектный Институт"" (ОГРН: 1082320004040, ИНН: 2320164065, КПП: 616401001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 344000, Ростовская область, г. Ростов-на-Дону, ул. М. Горького 11/43.)<%>ООО ""Проектный Институт ""Строительства, модернизации и реконструкции"" (ОГРН: 1072320011323, ИНН: 2320152006, КПП: 232001001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 354057, Россия, г. Сочи, ул. Параллельная, 9, Литер 4)<%>ООО ""СтройПроект"" (ОГРН: 1146196006934, ИНН: 6161100529, КПП: 616401001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 344000, г. Ростов-на-Дону, пер. Халтуринский 85, оф. 20.)";Нет данных;Нет данных;;;Нет;Нет данных;06.12.2019;;;апарт-
0e12b474-a487-4503-b061-5e6c88db8713;91-2-1-3-032132-2019;19.11.2019;Положительное заключение;Негосударственная;Проектная документация и результаты инженерных изысканий;Республика Крым - 91;91;"Реконструкция пансионата ""Геолог"" под туристический апарт-отель по адресу: Республика Крым, г. Ялта, на землях Гурзуфского поселкового совета, Почтовый адрес: 'РФ, Республика Крым, г. Ялта, на землях Гурзуфского поселкового совета (код субъекта-Республика Крым-91)'";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕРТПРОМТЕСТ"" (ОГРН: 1117746046219, ИНН: 7722737533, КПП: 770901001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 109147, ГОРОД МОСКВА,УЛИЦА МАРКСИСТСКАЯ, д. ДОМ 3, корп. СТРОЕНИЕ 3, кв. ПОДВАЛ  ПОМ III КОМ 7)";7722737533;770901001;1117746046219;109147, ГОРОД МОСКВА,УЛИЦА МАРКСИСТСКАЯ, д. ДОМ 3, корп. СТРОЕНИЕ 3, кв. ПОДВАЛ  ПОМ III КОМ 7;"Общество с ограниченной ответственностью ""Изумруд"" (МЕСТО НАХОЖДЕНИЯ и АДРЕС: 298600, Республика Крым, г. Ялта, поселок городского типа Виноградное, ш. Бахчисарайское, д. 17А, литер Б, офис 6)";"Общество с ограниченной ответственностью ""Изумруд"" (МЕСТО НАХОЖДЕНИЯ и АДРЕС: 298600, Республика Крым, г. Ялта, поселок городского типа Виноградное, ш. Бахчисарайское, д. 17А, литер Б, офис 6)";"Общество с ограниченной ответственностью ""Тектоника ЛТД"" (МЕСТО НАХОЖДЕНИЯ и АДРЕС: Республика Крым, г. Симферополь, ул. Карла Маркса , дом № 33 комната 35)";Нет данных;Нет данных;;;Нет;Нет данных;20.11.2019;;;апарт-
10393e96-a69b-42c2-ac70-d611af52413d;23-2-1-3-031504-2019;14.11.2019;Положительное заключение;Негосударственная;Проектная документация и результаты инженерных изысканий;Краснодарский край - 23;23;"Комплекс апартаментов ""Винтер Парк"" по ул. Мичурина в п. Красная поляна г. Сочи, расположенный на земельном участке с кадастровым номером: 23:49:0420016:41, Почтовый адрес: 'Краснодарский край, г. Сочи, п. Красная поляна, ул. Мичурина"".'";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТСТРОЙНАДЗОР"" (ОГРН: 1172375089985, ИНН: 2320252603, КПП: 232001001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 354000, КРАЙ КРАСНОДАРСКИЙ,ГОРОД СОЧИ,ПЕРЕУЛОК ГОРЬКОГО, д. ДОМ 24, корп. КОРПУС 1, кв. ПОМЕЩЕНИЕ 147)";2320252603;232001001;1172375089985;354000, КРАЙ КРАСНОДАРСКИЙ,ГОРОД СОЧИ,ПЕРЕУЛОК ГОРЬКОГО, д. ДОМ 24, корп. КОРПУС 1, кв. ПОМЕЩЕНИЕ 147;Народицкий Ярослав Анатольевич;;"Общество с ограниченной ответственностью ""ВЭЛСТ-ПРОЕКТ"" (ОГРН: 1042311082406, ИНН: 2319033460, КПП: 232001001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 354057, Краснодарский край, г. Сочи, переулок Трунова, дом 16)";Нет данных;Нет данных;;;Нет;Нет данных;14.11.2019;;;апартаментов
9792f7a3-6171-4560-bda9-36669cdfda3f;23-2-1-3-030264-2019;01.11.2019;Положительное заключение;Негосударственная;Проектная документация и результаты инженерных изысканий;Краснодарский край - 23;23;Комплекс апартаментов на земельном участке с кадастровым номером 23:49:0304023:417 по ул. Сухумское шоссе, Хостинского района г. Сочи, Почтовый адрес: 'Краснодарский край, г. Сочи, ул. Сухумское шоссе';"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТСТРОЙНАДЗОР"" (ОГРН: 1172375089985, ИНН: 2320252603, КПП: 232001001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 354000, КРАЙ КРАСНОДАРСКИЙ,ГОРОД СОЧИ,ПЕРЕУЛОК ГОРЬКОГО, д. ДОМ 24, корп. КОРПУС 1, кв. ПОМЕЩЕНИЕ 147)";2320252603;232001001;1172375089985;354000, КРАЙ КРАСНОДАРСКИЙ,ГОРОД СОЧИ,ПЕРЕУЛОК ГОРЬКОГО, д. ДОМ 24, корп. КОРПУС 1, кв. ПОМЕЩЕНИЕ 147;Торосян Каринэ Арменаковна;;"Общество с ограниченной ответственностью ""АЛЬТЕЗЗА"" (ОГРН: 1062320043114, ИНН: 2320144132, КПП: 232001001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 354000, Краснодарский край, г. Сочи, ул. Гагарина, д. 66/13)";Нет данных;Нет данных;;;Нет;Нет данных;05.11.2019;;;апартаментов
63e7dc20-5cf5-476f-b51c-a47abd958158;91-2-1-3-030109-2019;29.10.2019;Положительное заключение;Негосударственная;Проектная документация и результаты инженерных изысканий;Республика Крым - 91;91;"Реконструкция пансионата ""Геолог"" под туристический апарт-отель по адресу: Республика Крым, г. Ялта, на землях Гурзуфского поселкового совета, Почтовый адрес: 'РФ, Республика Крым, г. Ялта, на землях Гурзуфского поселкового совета (код субъекта-Республика Крым-91)'";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕРТПРОМТЕСТ"" (ОГРН: 1117746046219, ИНН: 7722737533, КПП: 770901001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 109147, ГОРОД МОСКВА,УЛИЦА МАРКСИСТСКАЯ, д. ДОМ 3, корп. СТРОЕНИЕ 3, кв. ПОДВАЛ  ПОМ III КОМ 7)";7722737533;770901001;1117746046219;109147, ГОРОД МОСКВА,УЛИЦА МАРКСИСТСКАЯ, д. ДОМ 3, корп. СТРОЕНИЕ 3, кв. ПОДВАЛ  ПОМ III КОМ 7;"Общество с ограниченной ответственностью ""Изумруд"" (МЕСТО НАХОЖДЕНИЯ и АДРЕС: 298600, Республика Крым, г. Ялта, поселок городского типа Виноградное, ш. Бахчисарайское, д. 17А, литер Б, офис 6)";"Общество с ограниченной ответственностью ""Изумруд"" (МЕСТО НАХОЖДЕНИЯ и АДРЕС: 298600, Республика Крым, г. Ялта, поселок городского типа Виноградное, ш. Бахчисарайское, д. 17А, литер Б, офис 6)";"Общество с ограниченной ответственностью ""Тектоника ЛТД"" (МЕСТО НАХОЖДЕНИЯ и АДРЕС: Республика Крым, г. Симферополь, ул. Карла Маркса , дом № 33 комната 35)";Нет данных;Нет данных;;;Нет;Нет данных;01.11.2019;;;апарт-
8d41ae9c-adfe-4051-b9b2-ca37240ba747;23-2-1-2-026482-2019;01.10.2019;Положительное заключение;Негосударственная;Проектная документация;Краснодарский край - 23;23;"""Апарт-отель с комплексом апартаментов квартирного типа по адресу: г. Сочи, Адлерский район, с. Эсто-Садок, №162"", Почтовый адрес: 'РФ, Краснодарский край, г. Сочи, Адлерский район, с. Эсто-Садок, №162'";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭТАЛОН-ЭКСПЕРТИЗА"" (ОГРН: 1152310002063, ИНН: 2310183213, КПП: 231001001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 350000, КРАЙ КРАСНОДАРСКИЙ,ГОРОД КРАСНОДАР,УЛИЦА КРАСНОАРМЕЙСКАЯ, д. ДОМ 65)";2310183213;231001001;1152310002063;350000, КРАЙ КРАСНОДАРСКИЙ,ГОРОД КРАСНОДАР,УЛИЦА КРАСНОАРМЕЙСКАЯ, д. ДОМ 65;ИП Романюк Андрей Андреевич (МЕСТО НАХОЖДЕНИЯ и АДРЕС: 352386, Краснодарский край, Кавказский р-н, Кропоткин г., Целинная ул., дом № 25);;"Общество с ограниченной ответственностью ""Нефтегазпромпроект"" (МЕСТО НАХОЖДЕНИЯ и АДРЕС: 350062, Краснодарский край, г. Краснодар, ул. Атарбекова, дом 1/1, помещение 36)<%>ИП Самарин Александр Николаевич (МЕСТО НАХОЖДЕНИЯ и АДРЕС: 350000, г. Краснодар, пер. Колхозный, 4)<%>Общество с ограниченной ответственностью ""СтройПроект"" (МЕСТО НАХОЖДЕНИЯ и АДРЕС: 350075, Краснодарский край, г. Краснодар, ул. им Стасова, д.174, кв.1)<%>Общество с ограниченной ответственностью ""СпецПроект-Кубань"" (МЕСТО НАХОЖДЕНИЯ и АДРЕС: 350000, Краснодарский край, ул. Коммунаров, д. 76, 8 этаж)";Нет данных;Нет данных;;;Нет;Нет данных;02.10.2019;;;апартаментов, апарт-
